mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.14249305725097655,0.002742587885802563,0.003152132034301758,0.0007051317084631585,0.9455041904999366,0.0,0.0043665785167493,2,17,559,0.006014202917634677,10.0,0.8292288717397951,"OrderedDict({'colsample_bytree': 0.9455041904999366, 'gamma': 0.0, 'learning_rate': 0.0043665785167493, 'max_depth': 2, 'min_child_weight': 17, 'n_estimators': 559, 'reg_alpha': 0.006014202917634677, 'reg_lambda': 10.0, 'subsample': 0.8292288717397951})",0.7735849056603774,0.7476635514018691,0.7155963302752294,0.7524752475247525,0.7567567567567568,0.7492153583237972,0.01894213059278341,40
0.18318600654602052,0.005096460422384492,0.003016757965087891,0.00016773687639954398,0.4664403688739741,0.0,0.009497786333091915,2,8,849,0.00028172205735335035,0.1,0.9712438458343406,"OrderedDict({'colsample_bytree': 0.4664403688739741, 'gamma': 0.0, 'learning_rate': 0.009497786333091915, 'max_depth': 2, 'min_child_weight': 8, 'n_estimators': 849, 'reg_alpha': 0.00028172205735335035, 'reg_lambda': 0.1, 'subsample': 0.9712438458343406})",0.7446808510638298,0.7415730337078652,0.7766990291262136,0.7472527472527473,0.7884615384615384,0.7597334399224389,0.019106456172945284,8
0.18681297302246094,0.004553425081328567,0.003020477294921875,0.00033387085653690054,0.31335888449187516,1.0569798641385322,0.0030184536095428497,3,4,573,1.196528837782544,0.10908117657372697,0.7846108515833204,"OrderedDict({'colsample_bytree': 0.31335888449187516, 'gamma': 1.0569798641385322, 'learning_rate': 0.0030184536095428497, 'max_depth': 3, 'min_child_weight': 4, 'n_estimators': 573, 'reg_alpha': 1.196528837782544, 'reg_lambda': 0.10908117657372697, 'subsample': 0.7846108515833204})",0.7777777777777778,0.7428571428571429,0.7272727272727273,0.74,0.7387387387387387,0.7453292773292775,0.017069809758254922,60
0.2605414390563965,0.002914738829731307,0.0032511234283447267,0.00022864495377327682,0.8656135558919122,0.0,0.009010657077376534,2,13,1000,6.179382787840905e-05,0.1,1.0,"OrderedDict({'colsample_bytree': 0.8656135558919122, 'gamma': 0.0, 'learning_rate': 0.009010657077376534, 'max_depth': 2, 'min_child_weight': 13, 'n_estimators': 1000, 'reg_alpha': 6.179382787840905e-05, 'reg_lambda': 0.1, 'subsample': 1.0})",0.6666666666666666,0.6881720430107527,0.7289719626168224,0.6881720430107527,0.7777777777777778,0.7099520986165544,0.03945744098073744,148
0.06838316917419433,0.003327457797047557,0.00362548828125,0.0004070066908433722,0.739071371905683,3.1979703093885172,0.002145544562735457,10,9,364,10.0,0.5867802754006757,0.5725777110353774,"OrderedDict({'colsample_bytree': 0.739071371905683, 'gamma': 3.1979703093885172, 'learning_rate': 0.002145544562735457, 'max_depth': 10, 'min_child_weight': 9, 'n_estimators': 364, 'reg_alpha': 10.0, 'reg_lambda': 0.5867802754006757, 'subsample': 0.5725777110353774})",0.746031746031746,0.746031746031746,0.746031746031746,0.736,0.7419354838709677,0.7432061443932412,0.003936881228527724,66
0.04570298194885254,0.005894732149681915,0.003706073760986328,0.0015240418477015583,0.48494708903921285,6.19582733100973,0.0015320811224998935,2,2,164,10.0,2.2641079919798934,1.0,"OrderedDict({'colsample_bytree': 0.48494708903921285, 'gamma': 6.19582733100973, 'learning_rate': 0.0015320811224998935, 'max_depth': 2, 'min_child_weight': 2, 'n_estimators': 164, 'reg_alpha': 10.0, 'reg_lambda': 2.2641079919798934, 'subsample': 1.0})",0.746031746031746,0.746031746031746,0.746031746031746,0.736,0.7419354838709677,0.7432061443932412,0.003936881228527724,66
0.0822148323059082,0.004303075533244091,0.003069782257080078,0.0006466683092793838,0.4584554202229644,5.7623972720333185,0.021574199377386527,5,16,653,10.0,0.2035832909654169,0.8606536970266339,"OrderedDict({'colsample_bytree': 0.4584554202229644, 'gamma': 5.7623972720333185, 'learning_rate': 0.021574199377386527, 'max_depth': 5, 'min_child_weight': 16, 'n_estimators': 653, 'reg_alpha': 10.0, 'reg_lambda': 0.2035832909654169, 'subsample': 0.8606536970266339})",0.746031746031746,0.746031746031746,0.746031746031746,0.736,0.7419354838709677,0.7432061443932412,0.003936881228527724,66
0.15552301406860353,0.0026008868695216346,0.0028729915618896486,0.00011891198277556386,0.48754259281741474,0.38607661787746544,0.005687510105522083,2,20,950,0.21865232597532436,3.3677189834070735,1.0,"OrderedDict({'colsample_bytree': 0.48754259281741474, 'gamma': 0.38607661787746544, 'learning_rate': 0.005687510105522083, 'max_depth': 2, 'min_child_weight': 20, 'n_estimators': 950, 'reg_alpha': 0.21865232597532436, 'reg_lambda': 3.3677189834070735, 'subsample': 1.0})",0.7291666666666666,0.72,0.7454545454545455,0.7142857142857143,0.7476635514018691,0.7313140955617592,0.013340487304147169,134
0.2640984058380127,0.00478783591639342,0.003353452682495117,0.00021158412977847354,0.4560401174851059,0.0,0.0582280953116221,4,3,1000,5.658716376351911e-05,0.562087143388133,0.7001185952195846,"OrderedDict({'colsample_bytree': 0.4560401174851059, 'gamma': 0.0, 'learning_rate': 0.0582280953116221, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 1000, 'reg_alpha': 5.658716376351911e-05, 'reg_lambda': 0.562087143388133, 'subsample': 0.7001185952195846})",0.7441860465116279,0.7578947368421053,0.7378640776699029,0.735632183908046,0.7722772277227723,0.749570854530891,0.013749165217345968,37
0.1653137683868408,0.004675087064114033,0.003118133544921875,0.0006074507631427592,0.6895539196833015,0.0,0.014570185070679446,14,1,50,0.015097306036293135,0.1417527386510144,0.5841701759444348,"OrderedDict({'colsample_bytree': 0.6895539196833015, 'gamma': 0.0, 'learning_rate': 0.014570185070679446, 'max_depth': 14, 'min_child_weight': 1, 'n_estimators': 50, 'reg_alpha': 0.015097306036293135, 'reg_lambda': 0.1417527386510144, 'subsample': 0.5841701759444348})",0.7567567567567568,0.7407407407407407,0.7192982456140351,0.7307692307692307,0.7543859649122807,0.7403901877586089,0.01415133974661885,113
0.44203710556030273,0.0038759144816290507,0.003587627410888672,0.00030119673406203294,0.48137873279359944,0.0,0.001,14,9,1000,0.0023204570280326063,2.3648038493782573,0.8625167903650985,"OrderedDict({'colsample_bytree': 0.48137873279359944, 'gamma': 0.0, 'learning_rate': 0.001, 'max_depth': 14, 'min_child_weight': 9, 'n_estimators': 1000, 'reg_alpha': 0.0023204570280326063, 'reg_lambda': 2.3648038493782573, 'subsample': 0.8625167903650985})",0.8108108108108109,0.75,0.7130434782608696,0.7339449541284404,0.7368421052631579,0.7489282696926558,0.03313273569480296,43
0.14868311882019042,0.0014281996516011348,0.0025881290435791015,4.315326226718667e-05,0.4479878199511334,7.927410890107984,0.012357104044729582,8,8,1000,0.07792445641986959,3.9797781098431906,0.9459031824972339,"OrderedDict({'colsample_bytree': 0.4479878199511334, 'gamma': 7.927410890107984, 'learning_rate': 0.012357104044729582, 'max_depth': 8, 'min_child_weight': 8, 'n_estimators': 1000, 'reg_alpha': 0.07792445641986959, 'reg_lambda': 3.9797781098431906, 'subsample': 0.9459031824972339})",0.7722772277227723,0.74,0.7169811320754716,0.7272727272727273,0.7522935779816514,0.7417649330105245,0.019335088818010167,105
0.16408843994140626,0.0014511414252907698,0.002617931365966797,0.00011287256276374566,1.0,0.0,0.001,10,20,903,0.035047235435091445,10.0,0.5450123653621823,"OrderedDict({'colsample_bytree': 1.0, 'gamma': 0.0, 'learning_rate': 0.001, 'max_depth': 10, 'min_child_weight': 20, 'n_estimators': 903, 'reg_alpha': 0.035047235435091445, 'reg_lambda': 10.0, 'subsample': 0.5450123653621823})",0.746031746031746,0.746031746031746,0.746031746031746,0.736,0.7419354838709677,0.7432061443932412,0.003936881228527724,66
0.13705792427062988,0.0058414135709037454,0.0028624534606933594,0.00018910570556128346,0.46500913627068685,0.0,0.0012717631333552133,5,14,402,1.2604442229762355e-05,0.19058318543968808,1.0,"OrderedDict({'colsample_bytree': 0.46500913627068685, 'gamma': 0.0, 'learning_rate': 0.0012717631333552133, 'max_depth': 5, 'min_child_weight': 14, 'n_estimators': 402, 'reg_alpha': 1.2604442229762355e-05, 'reg_lambda': 0.19058318543968808, 'subsample': 1.0})",0.7419354838709677,0.7317073170731707,0.7479674796747967,0.7333333333333333,0.7317073170731707,0.7373301862050878,0.006535578419388072,124
0.2989794254302979,0.0031481542082805562,0.0028241157531738283,0.00037744459035254864,1.0,10.0,0.014018739963738064,14,1,1000,0.009194268825777535,0.1,0.6531461760319177,"OrderedDict({'colsample_bytree': 1.0, 'gamma': 10.0, 'learning_rate': 0.014018739963738064, 'max_depth': 14, 'min_child_weight': 1, 'n_estimators': 1000, 'reg_alpha': 0.009194268825777535, 'reg_lambda': 0.1, 'subsample': 0.6531461760319177})",0.7628865979381443,0.7216494845360825,0.7169811320754716,0.7311827956989247,0.7735849056603774,0.7412569831818001,0.022751681299663703,108
0.022934532165527342,0.0007092210602604419,0.003364276885986328,0.00023341680079097134,0.8062056203886276,0.0,0.001,3,20,50,2.048479602770922e-05,10.0,0.9760171584554391,"OrderedDict({'colsample_bytree': 0.8062056203886276, 'gamma': 0.0, 'learning_rate': 0.001, 'max_depth': 3, 'min_child_weight': 20, 'n_estimators': 50, 'reg_alpha': 2.048479602770922e-05, 'reg_lambda': 10.0, 'subsample': 0.9760171584554391})",0.746031746031746,0.746031746031746,0.746031746031746,0.736,0.7419354838709677,0.7432061443932412,0.003936881228527724,66
0.15567436218261718,0.01460874228127003,0.002632808685302734,0.0001816140846337128,1.0,0.0,0.001,11,15,376,7.159654017781879,10.0,0.9718274146323675,"OrderedDict({'colsample_bytree': 1.0, 'gamma': 0.0, 'learning_rate': 0.001, 'max_depth': 11, 'min_child_weight': 15, 'n_estimators': 376, 'reg_alpha': 7.159654017781879, 'reg_lambda': 10.0, 'subsample': 0.9718274146323675})",0.746031746031746,0.746031746031746,0.746031746031746,0.736,0.7419354838709677,0.7432061443932412,0.003936881228527724,66
0.23571643829345704,0.0052357428611934775,0.003145647048950195,0.00017003075674923126,0.43014776734684823,0.0,0.02281010664815934,11,8,1000,0.18701397627977037,0.1,0.5987480047892825,"OrderedDict({'colsample_bytree': 0.43014776734684823, 'gamma': 0.0, 'learning_rate': 0.02281010664815934, 'max_depth': 11, 'min_child_weight': 8, 'n_estimators': 1000, 'reg_alpha': 0.18701397627977037, 'reg_lambda': 0.1, 'subsample': 0.5987480047892825})",0.6888888888888889,0.7526881720430108,0.7238095238095238,0.7415730337078652,0.7572815533980582,0.7328482343694694,0.02482279062799179,132
0.352543306350708,0.01567541904190775,0.0030707836151123045,0.00038838093524106235,0.8856349914535777,0.0,0.0015621927534461095,2,7,1000,0.2711141514256933,5.724698071017513,1.0,"OrderedDict({'colsample_bytree': 0.8856349914535777, 'gamma': 0.0, 'learning_rate': 0.0015621927534461095, 'max_depth': 2, 'min_child_weight': 7, 'n_estimators': 1000, 'reg_alpha': 0.2711141514256933, 'reg_lambda': 5.724698071017513, 'subsample': 1.0})",0.7924528301886793,0.7450980392156863,0.7017543859649122,0.7,0.7567567567567568,0.7392124024252069,0.03497914732772662,121
0.3752293586730957,0.0039035503911882046,0.003498554229736328,5.0513914894082235e-05,0.33828288228242964,0.0,0.005035727562245343,6,7,789,2.826190976640612,0.13031326317782627,1.0,"OrderedDict({'colsample_bytree': 0.33828288228242964, 'gamma': 0.0, 'learning_rate': 0.005035727562245343, 'max_depth': 6, 'min_child_weight': 7, 'n_estimators': 789, 'reg_alpha': 2.826190976640612, 'reg_lambda': 0.13031326317782627, 'subsample': 1.0})",0.75,0.7083333333333334,0.7428571428571429,0.7368421052631579,0.7619047619047619,0.7399874686716792,0.01789263061255238,115
0.011777687072753906,0.0016321284784296085,0.002573728561401367,0.0005489157707481766,0.3,10.0,0.001,13,20,50,0.3467769414388889,0.5579825103513479,0.6298663101094906,"OrderedDict({'colsample_bytree': 0.3, 'gamma': 10.0, 'learning_rate': 0.001, 'max_depth': 13, 'min_child_weight': 20, 'n_estimators': 50, 'reg_alpha': 0.3467769414388889, 'reg_lambda': 0.5579825103513479, 'subsample': 0.6298663101094906})",0.746031746031746,0.746031746031746,0.746031746031746,0.736,0.7419354838709677,0.7432061443932412,0.003936881228527724,66
0.22205586433410646,0.005849416802416925,0.0034664154052734377,0.000150818128182282,0.3900165135313133,2.4252480008079464,0.0018498065810241251,3,8,834,0.00035712577111154557,0.10077685224947659,0.8005231722539897,"OrderedDict({'colsample_bytree': 0.3900165135313133, 'gamma': 2.4252480008079464, 'learning_rate': 0.0018498065810241251, 'max_depth': 3, 'min_child_weight': 8, 'n_estimators': 834, 'reg_alpha': 0.00035712577111154557, 'reg_lambda': 0.10077685224947659, 'subsample': 0.8005231722539897})",0.7692307692307693,0.7326732673267327,0.7207207207207207,0.7346938775510204,0.7592592592592593,0.7433155788177006,0.018021754516103414,65
0.12521834373474122,0.002429651260324319,0.0028289794921875,0.0004424854235234493,0.4612742658737759,9.24856157835167,0.006121209178874966,12,4,507,0.0012839055719106507,2.048765237122248,0.7605503641359099,"OrderedDict({'colsample_bytree': 0.4612742658737759, 'gamma': 9.24856157835167, 'learning_rate': 0.006121209178874966, 'max_depth': 12, 'min_child_weight': 4, 'n_estimators': 507, 'reg_alpha': 0.0012839055719106507, 'reg_lambda': 2.048765237122248, 'subsample': 0.7605503641359099})",0.7850467289719626,0.7378640776699029,0.7090909090909091,0.7766990291262136,0.7454545454545455,0.7508310580627068,0.027492375551173672,33
0.27509493827819825,0.005398228988164319,0.003069019317626953,4.735561982048208e-05,0.47208015743583004,0.4851592275700439,0.02881559430745096,3,2,887,0.6011882862961359,1.559389311304051,0.6042566797263763,"OrderedDict({'colsample_bytree': 0.47208015743583004, 'gamma': 0.4851592275700439, 'learning_rate': 0.02881559430745096, 'max_depth': 3, 'min_child_weight': 2, 'n_estimators': 887, 'reg_alpha': 0.6011882862961359, 'reg_lambda': 1.559389311304051, 'subsample': 0.6042566797263763})",0.7692307692307693,0.7628865979381443,0.7647058823529411,0.7415730337078652,0.78,0.7636792566459439,0.01255032522579233,2
0.10955471992492676,0.002264879482600698,0.002737092971801758,0.00031735762280675245,0.3875268151632478,6.685931801631307,0.029682631777794562,7,10,942,0.008828653716662912,9.631907264410108,0.7086664608812148,"OrderedDict({'colsample_bytree': 0.3875268151632478, 'gamma': 6.685931801631307, 'learning_rate': 0.029682631777794562, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 942, 'reg_alpha': 0.008828653716662912, 'reg_lambda': 9.631907264410108, 'subsample': 0.7086664608812148})",0.76,0.7326732673267327,0.7207207207207207,0.7628865979381443,0.7706422018348624,0.7493845575640921,0.019223750499295946,38
0.06784996986389161,0.003273547466496465,0.0032976627349853515,0.0005522097238837688,0.33630545585815064,4.707882311649485,0.06922098312699741,2,1,473,10.0,0.7979453876452479,0.6874546124942351,"OrderedDict({'colsample_bytree': 0.33630545585815064, 'gamma': 4.707882311649485, 'learning_rate': 0.06922098312699741, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 473, 'reg_alpha': 10.0, 'reg_lambda': 0.7979453876452479, 'subsample': 0.6874546124942351})",0.746031746031746,0.746031746031746,0.746031746031746,0.736,0.7419354838709677,0.7432061443932412,0.003936881228527724,66
0.19634199142456055,0.0049940134535327325,0.002981758117675781,0.0004960174766422821,0.4582519578048858,3.2218930322088504,0.027656557186231442,10,2,740,0.013896216606248043,0.1049775655228296,0.774880852463778,"OrderedDict({'colsample_bytree': 0.4582519578048858, 'gamma': 3.2218930322088504, 'learning_rate': 0.027656557186231442, 'max_depth': 10, 'min_child_weight': 2, 'n_estimators': 740, 'reg_alpha': 0.013896216606248043, 'reg_lambda': 0.1049775655228296, 'subsample': 0.774880852463778})",0.7628865979381443,0.6947368421052632,0.7647058823529411,0.7032967032967034,0.7735849056603774,0.7398421862706859,0.033638917348405815,118
0.14746336936950682,0.005953470235636071,0.003404521942138672,0.0007435794822737879,0.5612699651379343,8.158332156189111,0.029581449997570158,10,4,850,0.025948550821697197,1.9104356647879372,0.6941378972523392,"OrderedDict({'colsample_bytree': 0.5612699651379343, 'gamma': 8.158332156189111, 'learning_rate': 0.029581449997570158, 'max_depth': 10, 'min_child_weight': 4, 'n_estimators': 850, 'reg_alpha': 0.025948550821697197, 'reg_lambda': 1.9104356647879372, 'subsample': 0.6941378972523392})",0.7708333333333334,0.723404255319149,0.7289719626168224,0.7083333333333334,0.7663551401869159,0.7395796049579108,0.024674757654631185,119
0.028351688385009767,0.002060301694247553,0.004187965393066406,0.0005211557597566891,0.46668623355382466,4.469695142492081,0.03666605987200152,2,17,100,0.029199749187098684,6.739596777834446,0.9577761566004312,"OrderedDict({'colsample_bytree': 0.46668623355382466, 'gamma': 4.469695142492081, 'learning_rate': 0.03666605987200152, 'max_depth': 2, 'min_child_weight': 17, 'n_estimators': 100, 'reg_alpha': 0.029199749187098684, 'reg_lambda': 6.739596777834446, 'subsample': 0.9577761566004312})",0.7722772277227723,0.693069306930693,0.7142857142857143,0.6736842105263158,0.75,0.7206632918930991,0.03614907025827825,144
1.5409424304962158,0.02655183180303999,0.005405616760253906,0.0004272087700327746,0.6745558411280869,0.0,0.02885662898971772,12,1,954,0.03157889440813301,10.0,0.7047882252435769,"OrderedDict({'colsample_bytree': 0.6745558411280869, 'gamma': 0.0, 'learning_rate': 0.02885662898971772, 'max_depth': 12, 'min_child_weight': 1, 'n_estimators': 954, 'reg_alpha': 0.03157889440813301, 'reg_lambda': 10.0, 'subsample': 0.7047882252435769})",0.7835051546391752,0.7096774193548387,0.7961165048543689,0.7446808510638298,0.7843137254901961,0.7636587310804818,0.03208787417714272,3
0.21086816787719725,0.012689324468744673,0.00315704345703125,0.00037381556487271517,0.6752046377274414,10.0,0.001,7,10,1000,0.01602448980593644,7.171258990247344,0.65824965694972,"OrderedDict({'colsample_bytree': 0.6752046377274414, 'gamma': 10.0, 'learning_rate': 0.001, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 1000, 'reg_alpha': 0.01602448980593644, 'reg_lambda': 7.171258990247344, 'subsample': 0.65824965694972})",0.746031746031746,0.746031746031746,0.746031746031746,0.736,0.7419354838709677,0.7432061443932412,0.003936881228527724,66
0.13360471725463868,0.0018797824979156442,0.00269317626953125,5.0194217649882954e-05,0.7321524998319813,7.411742718753685,0.029606141829785645,6,13,931,0.018872300317984387,2.841116689547722,0.7702065379610665,"OrderedDict({'colsample_bytree': 0.7321524998319813, 'gamma': 7.411742718753685, 'learning_rate': 0.029606141829785645, 'max_depth': 6, 'min_child_weight': 13, 'n_estimators': 931, 'reg_alpha': 0.018872300317984387, 'reg_lambda': 2.841116689547722, 'subsample': 0.7702065379610665})",0.7628865979381443,0.7291666666666666,0.7090909090909091,0.7157894736842105,0.7735849056603774,0.7381037106080616,0.02566182098968786,122
0.09658803939819335,0.0015805700402348603,0.0026415348052978515,7.520095402281783e-05,0.5516186556480926,0.0,0.029525408275795275,7,19,876,0.0013082380349372198,7.385732479105493,0.5108701821521118,"OrderedDict({'colsample_bytree': 0.5516186556480926, 'gamma': 0.0, 'learning_rate': 0.029525408275795275, 'max_depth': 7, 'min_child_weight': 19, 'n_estimators': 876, 'reg_alpha': 0.0013082380349372198, 'reg_lambda': 7.385732479105493, 'subsample': 0.5108701821521118})",0.7474747474747475,0.7766990291262136,0.7289719626168224,0.7,0.7169811320754716,0.7340253742586509,0.02636549151418806,130
1.2413457393646241,0.01458924096773044,0.004904699325561523,0.00015428673249307675,0.4809663378566731,0.0,0.020178173739244472,9,1,1000,1.057607038911099e-05,10.0,0.5699128999087287,"OrderedDict({'colsample_bytree': 0.4809663378566731, 'gamma': 0.0, 'learning_rate': 0.020178173739244472, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 1000, 'reg_alpha': 1.057607038911099e-05, 'reg_lambda': 10.0, 'subsample': 0.5699128999087287})",0.8,0.7096774193548387,0.7766990291262136,0.723404255319149,0.7843137254901961,0.7588188858580794,0.03559396105921428,10
1.4673881530761719,0.007759650506380941,0.004777956008911133,0.00025352963110880406,0.3,0.0,0.017086128383923666,10,1,814,1.629519918953544e-05,10.0,0.793082429234035,"OrderedDict({'colsample_bytree': 0.3, 'gamma': 0.0, 'learning_rate': 0.017086128383923666, 'max_depth': 10, 'min_child_weight': 1, 'n_estimators': 814, 'reg_alpha': 1.629519918953544e-05, 'reg_lambda': 10.0, 'subsample': 0.793082429234035})",0.7676767676767676,0.7368421052631579,0.780952380952381,0.7578947368421053,0.7692307692307693,0.7625193519930362,0.014779219731846805,4
0.45655012130737305,0.007405277749298492,0.0034503936767578125,0.00013289298469693265,0.4086365049667243,1.2643654974428267,0.01185889564643919,14,1,700,0.00018248618521781414,8.232988051301545,0.522386410129308,"OrderedDict({'colsample_bytree': 0.4086365049667243, 'gamma': 1.2643654974428267, 'learning_rate': 0.01185889564643919, 'max_depth': 14, 'min_child_weight': 1, 'n_estimators': 700, 'reg_alpha': 0.00018248618521781414, 'reg_lambda': 8.232988051301545, 'subsample': 0.522386410129308})",0.7422680412371134,0.7311827956989247,0.7619047619047619,0.7157894736842105,0.7619047619047619,0.7426099668859545,0.01785841112589471,102
0.11782946586608886,0.0016056729626450056,0.002591228485107422,0.00010727750935250634,0.32986325355006946,9.457319318575168,0.12749326387348164,13,1,948,0.14585627264020679,7.269316078236544,0.9755499077821692,"OrderedDict({'colsample_bytree': 0.32986325355006946, 'gamma': 9.457319318575168, 'learning_rate': 0.12749326387348164, 'max_depth': 13, 'min_child_weight': 1, 'n_estimators': 948, 'reg_alpha': 0.14585627264020679, 'reg_lambda': 7.269316078236544, 'subsample': 0.9755499077821692})",0.780952380952381,0.7358490566037735,0.7079646017699115,0.7254901960784313,0.7321428571428571,0.7364798185094709,0.0242111763101117,127
0.15224089622497558,0.002510893502642746,0.002752208709716797,0.00015814450824173682,0.32602437529363565,0.0,0.025475731654009078,2,1,1000,10.0,10.0,0.6916357841544726,"OrderedDict({'colsample_bytree': 0.32602437529363565, 'gamma': 0.0, 'learning_rate': 0.025475731654009078, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 1000, 'reg_alpha': 10.0, 'reg_lambda': 10.0, 'subsample': 0.6916357841544726})",0.7843137254901961,0.74,0.7207207207207207,0.7291666666666666,0.7592592592592593,0.7466920744273684,0.022802446158112853,55
0.2740902900695801,0.0008875715241030603,0.0035810470581054688,0.00011792473108814244,0.3,0.0,0.016906670700521365,4,1,1000,10.0,10.0,0.5659365906465382,"OrderedDict({'colsample_bytree': 0.3, 'gamma': 0.0, 'learning_rate': 0.016906670700521365, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 1000, 'reg_alpha': 10.0, 'reg_lambda': 10.0, 'subsample': 0.5659365906465382})",0.8113207547169812,0.7619047619047619,0.7222222222222222,0.6938775510204082,0.7735849056603774,0.7525820391049501,0.040856347556087726,26
0.042828702926635744,0.002319832110740942,0.0027761936187744142,0.000151765394750157,0.7982323286866613,0.9779889168071034,0.42860788358117186,11,2,54,2.2942893281479837e-05,7.24582754619091,0.835018372670761,"OrderedDict({'colsample_bytree': 0.7982323286866613, 'gamma': 0.9779889168071034, 'learning_rate': 0.42860788358117186, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 54, 'reg_alpha': 2.2942893281479837e-05, 'reg_lambda': 7.24582754619091, 'subsample': 0.835018372670761})",0.7252747252747253,0.7415730337078652,0.76,0.723404255319149,0.780952380952381,0.7462408790508241,0.021804043392576297,58
0.07478203773498535,0.0006338862808327055,0.0025537967681884765,9.986507057012718e-05,0.601389519497619,9.746460989549334,0.48474885887521296,9,20,798,0.00014764072963197877,0.268221797605331,0.8736762299637435,"OrderedDict({'colsample_bytree': 0.601389519497619, 'gamma': 9.746460989549334, 'learning_rate': 0.48474885887521296, 'max_depth': 9, 'min_child_weight': 20, 'n_estimators': 798, 'reg_alpha': 0.00014764072963197877, 'reg_lambda': 0.268221797605331, 'subsample': 0.8736762299637435})",0.6451612903225806,0.7291666666666666,0.7378640776699029,0.6170212765957447,0.7524752475247525,0.6963377117559295,0.054522885591266786,149
1.2735463619232177,0.009629306024450333,0.00391230583190918,0.00012048237974935317,0.8197172510998048,0.7232165419906235,0.004906136965532155,9,1,658,3.923996033825494e-05,8.904256343614538,0.5995460111891224,"OrderedDict({'colsample_bytree': 0.8197172510998048, 'gamma': 0.7232165419906235, 'learning_rate': 0.004906136965532155, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 658, 'reg_alpha': 3.923996033825494e-05, 'reg_lambda': 8.904256343614538, 'subsample': 0.5995460111891224})",0.7850467289719626,0.7291666666666666,0.7358490566037735,0.76,0.7592592592592593,0.7538643423003325,0.019867653929816043,21
1.5321542263031005,0.014937632429457982,0.005046367645263672,0.00023949845851138388,0.8492335639509159,0.0,0.02161623032849399,15,1,1000,2.754737212908629e-05,10.0,0.5,"OrderedDict({'colsample_bytree': 0.8492335639509159, 'gamma': 0.0, 'learning_rate': 0.02161623032849399, 'max_depth': 15, 'min_child_weight': 1, 'n_estimators': 1000, 'reg_alpha': 2.754737212908629e-05, 'reg_lambda': 10.0, 'subsample': 0.5})",0.7659574468085106,0.7311827956989247,0.7647058823529411,0.7252747252747253,0.7647058823529411,0.7503653464976086,0.018176496130088867,34
0.06781988143920899,0.0011985516712229604,0.00271754264831543,0.0001973286979498096,0.8282912941715488,2.4974281671173166,0.07993681497718652,6,1,55,0.08972920536030539,7.3252978093226675,0.7816609115335695,"OrderedDict({'colsample_bytree': 0.8282912941715488, 'gamma': 2.4974281671173166, 'learning_rate': 0.07993681497718652, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 55, 'reg_alpha': 0.08972920536030539, 'reg_lambda': 7.3252978093226675, 'subsample': 0.7816609115335695})",0.7272727272727273,0.7096774193548387,0.7428571428571429,0.7291666666666666,0.7592592592592593,0.733646643082127,0.01658951530973622,131
0.40513410568237307,0.009683595818273364,0.003879737854003906,0.00035334982826937017,0.3,0.0,0.021846525351088015,8,1,825,10.0,10.0,0.9250524466885686,"OrderedDict({'colsample_bytree': 0.3, 'gamma': 0.0, 'learning_rate': 0.021846525351088015, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 825, 'reg_alpha': 10.0, 'reg_lambda': 10.0, 'subsample': 0.9250524466885686})",0.7663551401869159,0.7524752475247525,0.7358490566037735,0.74,0.7454545454545455,0.7480267979539975,0.010724366510882771,49
0.2706796169281006,0.005990485122080353,0.0032980918884277345,0.0004513504734243078,0.694181501324785,7.891870445923997,0.0012189318628364476,6,1,558,0.00730684936454093,8.802025940508079,0.7494463574313192,"OrderedDict({'colsample_bytree': 0.694181501324785, 'gamma': 7.891870445923997, 'learning_rate': 0.0012189318628364476, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 558, 'reg_alpha': 0.00730684936454093, 'reg_lambda': 8.802025940508079, 'subsample': 0.7494463574313192})",0.746031746031746,0.746031746031746,0.746031746031746,0.736,0.7419354838709677,0.7432061443932412,0.003936881228527724,66
0.22697806358337402,0.002892629954783813,0.0031062602996826173,0.00029716928592697336,0.4200839620913873,0.0,0.01201216986191523,2,1,1000,1e-05,10.0,0.5,"OrderedDict({'colsample_bytree': 0.4200839620913873, 'gamma': 0.0, 'learning_rate': 0.01201216986191523, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 1000, 'reg_alpha': 1e-05, 'reg_lambda': 10.0, 'subsample': 0.5})",0.7422680412371134,0.723404255319149,0.7692307692307693,0.7096774193548387,0.7692307692307693,0.7427622508745279,0.023961415816780834,101
