mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bagging_temperature,param_border_count,param_depth,param_iterations,param_l2_leaf_reg,param_learning_rate,param_random_strength,param_verbose,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
314.0021409034729,0.9424562651505278,0.009851169586181641,0.007885592338003991,6.466421933857427,169,12,894,0.20998007100080737,0.009386277654355303,2.8367042489456824,False,"OrderedDict({'bagging_temperature': 6.466421933857427, 'border_count': 169, 'depth': 12, 'iterations': 894, 'l2_leaf_reg': 0.20998007100080737, 'learning_rate': 0.009386277654355303, 'random_strength': 2.8367042489456824, 'verbose': False})",0.7722772277227723,0.7722772277227723,0.7184466019417476,0.78,0.7254901960784313,0.7536982506931448,0.026155350796248377,8
0.6110309600830078,0.09604764928796468,0.0033102512359619142,0.00017976447186149138,6.306740582841118,147,3,194,0.1,0.006743356249916457,2.0944292181292252,False,"OrderedDict({'bagging_temperature': 6.306740582841118, 'border_count': 147, 'depth': 3, 'iterations': 194, 'l2_leaf_reg': 0.1, 'learning_rate': 0.006743356249916457, 'random_strength': 2.0944292181292252, 'verbose': False})",0.7719298245614035,0.7567567567567568,0.7610619469026548,0.7241379310344828,0.7636363636363637,0.7555045645783323,0.016445263785395636,6
0.8513350486755371,0.24195561620925637,0.0032581806182861326,0.0006357486628226994,9.04676029131009,145,3,652,9.551877655537336,0.15971051899190733,10.0,False,"OrderedDict({'bagging_temperature': 9.04676029131009, 'border_count': 145, 'depth': 3, 'iterations': 652, 'l2_leaf_reg': 9.551877655537336, 'learning_rate': 0.15971051899190733, 'random_strength': 10.0, 'verbose': False})",0.8260869565217391,0.7789473684210526,0.6966292134831461,0.7872340425531915,0.7391304347826086,0.7656056031523475,0.04418701861134775,2
1.0769840240478517,0.3200230534645648,0.0035323619842529295,0.0007300709580428572,5.155176313241084,162,3,973,0.7232234911863975,0.009756875922526793,5.65395817156445,False,"OrderedDict({'bagging_temperature': 5.155176313241084, 'border_count': 162, 'depth': 3, 'iterations': 973, 'l2_leaf_reg': 0.7232234911863975, 'learning_rate': 0.009756875922526793, 'random_strength': 5.65395817156445, 'verbose': False})",0.7920792079207921,0.7474747474747475,0.7083333333333334,0.78,0.7422680412371134,0.7540310659931974,0.029636745677527002,7
0.21148972511291503,0.02317063294984006,0.005886745452880859,0.0034585079238779784,10.0,186,3,100,0.3941805705765679,0.49999999999999994,10.0,False,"OrderedDict({'bagging_temperature': 10.0, 'border_count': 186, 'depth': 3, 'iterations': 100, 'l2_leaf_reg': 0.3941805705765679, 'learning_rate': 0.49999999999999994, 'random_strength': 10.0, 'verbose': False})",0.7708333333333334,0.7524752475247525,0.6526315789473685,0.7291666666666666,0.723404255319149,0.7257022163582538,0.04027459251133501,18
0.37705254554748535,0.11364029448033725,0.0035739421844482424,0.0015153530211526294,7.746241246158937,227,3,236,7.594053816354183,0.005429478400348601,7.506568133313599,False,"OrderedDict({'bagging_temperature': 7.746241246158937, 'border_count': 227, 'depth': 3, 'iterations': 236, 'l2_leaf_reg': 7.594053816354183, 'learning_rate': 0.005429478400348601, 'random_strength': 7.506568133313599, 'verbose': False})",0.7580645161290323,0.752,0.7479674796747967,0.7479674796747967,0.7479674796747967,0.7507933910306845,0.003956829295652314,9
58.5509391784668,0.3215171589597199,0.0071201324462890625,0.0024568851822863317,1.0637941487895932,214,10,681,0.1,0.05843343896005314,0.12644342905122274,False,"OrderedDict({'bagging_temperature': 1.0637941487895932, 'border_count': 214, 'depth': 10, 'iterations': 681, 'l2_leaf_reg': 0.1, 'learning_rate': 0.05843343896005314, 'random_strength': 0.12644342905122274, 'verbose': False})",0.7789473684210526,0.7128712871287128,0.6938775510204082,0.7474747474747475,0.6947368421052632,0.7255815592300368,0.03300094850177323,19
13.176658773422242,0.07060731749014924,0.004056072235107422,0.0010788663798602031,4.167710384589079,230,6,986,1.388289623579447,0.005307190342638991,2.0374606231974988,False,"OrderedDict({'bagging_temperature': 4.167710384589079, 'border_count': 230, 'depth': 6, 'iterations': 986, 'l2_leaf_reg': 1.388289623579447, 'learning_rate': 0.005307190342638991, 'random_strength': 2.0374606231974988, 'verbose': False})",0.7959183673469388,0.7722772277227723,0.7216494845360825,0.7722772277227723,0.7659574468085106,0.7656159508274152,0.024249323472327774,1
9.493555641174316,0.38612938164812016,0.0031692028045654298,0.0005252081876154257,9.089635121799187,237,6,871,1.3446395308734926,0.004332488117412719,2.5766950166199125,False,"OrderedDict({'bagging_temperature': 9.089635121799187, 'border_count': 237, 'depth': 6, 'iterations': 871, 'l2_leaf_reg': 1.3446395308734926, 'learning_rate': 0.004332488117412719, 'random_strength': 2.5766950166199125, 'verbose': False})",0.7692307692307693,0.7572815533980582,0.7142857142857143,0.7647058823529411,0.78,0.7571007838534966,0.022638511560107766,5
3.349318265914917,0.13734104273855283,0.004077482223510742,0.0012285575564303626,5.39275675799623,154,6,426,2.640366615541969,0.440161701218484,1.741589269449327,False,"OrderedDict({'bagging_temperature': 5.39275675799623, 'border_count': 154, 'depth': 6, 'iterations': 426, 'l2_leaf_reg': 2.640366615541969, 'learning_rate': 0.440161701218484, 'random_strength': 1.741589269449327, 'verbose': False})",0.7628865979381443,0.7524752475247525,0.6597938144329897,0.7920792079207921,0.7526881720430108,0.7439846079719379,0.044511365903993086,16
